md5,title,author,categories,url,match_tier,match_reason,matched_author_id,matched_work_title,matched_query
8a91d613c708527809719d18801fb9ab,Architecture,& SEE Sustainable Development/1 - More Books on Architectural/A Lab of Labs - Methods and Approaches for a Human-Centered Design.pdf,64keys Human Design|Beyond Human Design|Chetan Parkyn Human Design|Chiron Ephemeris Human Design|Daitche Human Design|Emma Dunwoody Human Design|Jenna Zoe Human Design|Karen Curry Human Design|Quantum Human Design|Richard Rudd Human Design|Robin Winn Human Design|Science of Differentiation Human Design|Steve Rhodes Human Design|Understanding Clients Human Design|Understanding Human Design|Zen Human Design Ephemeris|Zeno Dickson Human Design,https://annas-archive.org/md5/8a91d613c708527809719d18801fb9ab,work,work_overlap:0.80,auth_robin_winn,Understanding Your Clients Through Human Design,
8aa799745b609259d940e7460003784f,A Note on Functions of Lines (1914)(en)(5s),,Book of Lines Parkyn,https://annas-archive.org/md5/8aa799745b609259d940e7460003784f,query,search_query_substring,,,Book of Lines Parkyn
8aae60c1934888ee28b0cfe8b32974c5,Maroon Comix,Quincy Saul.pdf,Book of Destinies Parkyn,https://annas-archive.org/md5/8aae60c1934888ee28b0cfe8b32974c5,query,search_query_substring,,,Book of Destinies Parkyn
8b01517fa3699acf2b7bd294348fad8a,Design mom : how to live with kids : a room-by-room guide,Gabrielle Stanley Blair,Steve Rhodes Human Design: How to Read a Graph,https://annas-archive.org/md5/8b01517fa3699acf2b7bd294348fad8a,work,work_overlap:1.00,auth_steve_rhodes,Human Design: How to Read a Graph,
8b1eeac4ddfa035629a6c773a4080c76,Parallelism in Matrix Computati,Efstratios Gallopoulos,Triple Design Matrix DreamRave,https://annas-archive.org/md5/8b1eeac4ddfa035629a6c773a4080c76,query,search_query_substring,,,Triple Design Matrix DreamRave
8b71d2deb4de3c645e98fe869b3758f9,8b71d2deb4de3c645e98fe869b3758f9.pdf,"design teaches you how to make the right decisions that will take you where you really want to be in your life. learn from 13 experts who use human design to help guide and motivate them to achieve personal success. through their stories and examples in this book you will:recognize the forces that influence your every thought, emotion and action while learning how to maintain your focus and direction.learn how to integrate your human design with your beliefs, values, desires, life purpose and stay energized, passionate, on target and aligned with creating an authentic, abundant life.discover your life purpose and reconnect with your true desires andunderstand why this is the most important thing you must do to change your financial future.isn't it time to write a new story -- your own story -- where you create the success and abundance you deserve in the way that is right for you?if you've ever felt that you're not lovable, abundant, vital, supported, powerful, purposeful and valuable, this book will help you discover that the opposite is truth. -karen curry parkerthe real answer to success, wealth, love, health and happiness is found in your process of personal transformation using human design, a scientific system.human design is rich and complex; it involves a lot of data. the system is a synthesis of eastern and western astrology, the chinese i'ching, the kabbalah, the hindu chakra system and quantum physicsread more…english [en] · bulgarian [bg] · pdf · 5.5mb · 2023 · 📘 book (non-fiction) · 🚀/lgli/lgrs/nexusstc/zlib    ·save·15·1base score: 11065.0, final score: 41.184998",Karen Curry Human Design|Karen Curry Parker|Karen Curry Parker The Encyclopedia of Quantum Human Design|Karen Curry Parker Understanding Human Design: The New Science of Astrology,https://annas-archive.org/md5/8b71d2deb4de3c645e98fe869b3758f9,work,work_overlap:1.00,auth_karen_curry_parker,Understanding Human Design: The New Science of Astrology,
8b7ee0d03d4b8c824caf7395bd71906c,Don't Read This Book Unless You Want to Take a Sabbatical: How to Plan (and Actually Take) a Gap Year or Sabbatical,Don’t Read This Book Unless You Want to Take a Sabbatical: How to Plan,Steve Rhodes Human Design: How to Read a Graph,https://annas-archive.org/md5/8b7ee0d03d4b8c824caf7395bd71906c,work,work_overlap:1.00,auth_steve_rhodes,Human Design: How to Read a Graph,
8be73c755f80fdf155c95571421d7f20,Mobile Interaction Design,Gary Marsden.pdf,Erin Claire Jones Human Design,https://annas-archive.org/md5/8be73c755f80fdf155c95571421d7f20,query,search_query_substring,,,Erin Claire Jones Human Design
8bfbe432e0cde2945449e7ee3fd8a399,"Mathematik für Ingenieure mit Maple: Band 2: Differential- und Integralrechnung für Funktionen mehrerer Variablen, gewöhnliche und partielle Differentialgleichungen, Fourier-Analysis",,Daitche Variablen,https://annas-archive.org/md5/8bfbe432e0cde2945449e7ee3fd8a399,query,search_query_substring,,,Daitche Variablen
8c010bd53a0fdc856692f593f4188fb0,newsarch_ebooks_2025_10,"ashrae technical committee 9.9, mission critical facilities, technology spaces and electronic equipment. this series provides comprehensive treatment of datacom cooling and related subjects.read more…english [en] · pdf · 6.0mb · 2009 · 📘 book (non-fiction) · 🚀/lgli/lgrs/nexusstc/upload/zlib    ·save·40·1base score: 11065.0, final score: 21.948711",Understanding Centers Human Design,https://annas-archive.org/md5/8c010bd53a0fdc856692f593f4188fb0,query,search_query_substring,,,Understanding Centers Human Design
8c1b2aefb58ebca2f0bc12b80d8311e6,scihub/10.1145/3411763.3451668.pdf,,Robin Winn Understanding the Centers in Human Design|Understanding Human Design,https://annas-archive.org/md5/8c1b2aefb58ebca2f0bc12b80d8311e6,work,work_overlap:1.00,auth_robin_winn,Understanding the Centers in Human Design,
8cb1e26522f3b32813e1383a7b997be0,Health Design Thinking: Creating Products and Services for Better Health,"leaders in the field--bon ku, a physician and founder of the innovative health design lab at sidney kimmel medical college, and ellen lupton, an award-winning graphic designer and curator at cooper hewitt smithsonian design museum--the book outlines the fundamentals of design thinking and highlights important products, prototypes, and research in health design.",Human Design Health Haspel,https://annas-archive.org/md5/8cb1e26522f3b32813e1383a7b997be0,query,search_query_substring,,,Human Design Health Haspel
8cb9b0882cd91253cc3e992973ca2438,The Complete Colonel Flack,The Complete Colonel Flack,Bhan Tugh Rhodes,https://annas-archive.org/md5/8cb9b0882cd91253cc3e992973ca2438,work,work_overlap:0.75,auth_steve_rhodes,Bhan Tugh,
8cbabd2c75a12b08279d51f635d69c72,Were you born under a lucky star,Were you born under a lucky star.pdf,Chetan Parkyn Human Design: Discover the Person You Were Born to Be,https://annas-archive.org/md5/8cbabd2c75a12b08279d51f635d69c72,work,work_overlap:1.00,auth_chetan_parkyn,Human Design: Discover the Person You Were Born to Be,
8cbd25c802dd38757e0da1a713fa7244,"SYSTEM DESIGN INTERVIEW: The Complete Guide to System Design Interview Tips, Software Analysis and 20 Frequently Most Asked Questions",SYSTEM DESIGN INTERVIEW: The Complete Guide to System Design Interview Tips,Human Design Revolutionary System|Human Design System Centres Schoeber,https://annas-archive.org/md5/8cbd25c802dd38757e0da1a713fa7244,work,work_overlap:0.67,auth_peter_schoeber,Human Design System – The Centres,
8cdab88728e0452b145791cc5fc3f84b,Offizieller Bericht über die Kriegsereignisse zwischen Hannover und Preußen im Juni 1866 und Relation der Schlacht bei Langensalza am 27.Juni 1866,,Uljana Daitche Variablen im Human Design: Teil 1 — Die Pfeile,https://annas-archive.org/md5/8cdab88728e0452b145791cc5fc3f84b,work,work_overlap:1.00,auth_uljana_daitche,Variablen im Human Design: Teil 1 — Die Pfeile,
8d14adec9d193befeabf0d7305b62bea,Untersuchungen über die Arbeitsteilung im Bienenstaat : 2. Teil: Die Tätigkeiten der Arbeitsbienen unter experimentell veränderten Bedingungen,,Uljana Daitche Variablen im Human Design: Teil 1 — Die Pfeile,https://annas-archive.org/md5/8d14adec9d193befeabf0d7305b62bea,work,work_overlap:1.00,auth_uljana_daitche,Variablen im Human Design: Teil 1 — Die Pfeile,
8d2a04264a4cba83a4ed5cd3011a09d2,"Architect and Entrepreneur: A Field Guide to Building, Branding, and Marketing Your Startup Design Business",Architect and Entrepreneur: A Field Guide to Building,Living Your Design Bunnell,https://annas-archive.org/md5/8d2a04264a4cba83a4ed5cd3011a09d2,query,search_query_substring,,,Living Your Design Bunnell
8d85a49484b47d21771b3bd7fefa4120,Resource Allocation for Large IRS-Assisted SWIPT Systems with Non-linear Energy Harvesting Model,,Peter Schöber,https://annas-archive.org/md5/8d85a49484b47d21771b3bd7fefa4120,query,search_query_substring,,,Peter Schöber
8da6ac8ac26aa76bd1621e2a81cf46a8,Painting and Presence: : Why Paintings Matter,"acquaintance"" in which the essence of the painting's subject-matter is made present to the viewer. rudd traces this understanding of painting as ontologically revelatory from the theology of the byzantine icon to classical chinese appreciations of landscape painting, to the work of merleau-ponty and other phenomenologists inspired",Richard Rudd,https://annas-archive.org/md5/8da6ac8ac26aa76bd1621e2a81cf46a8,work,work_overlap:0.67,auth_richard_rudd,Human Design: The Revelation,
8de06aafe0da282ee194a84fb3921490,System 80+ Standard [nucl. powerplnt] Design,Vol 03,Human Design Revolutionary System|Human Design System Centres Schoeber,https://annas-archive.org/md5/8de06aafe0da282ee194a84fb3921490,work,work_overlap:0.67,auth_peter_schoeber,Human Design System – The Centres,
8e146d2b2a18d31d291df8b99addfdb5,A Practical Guide to Macroeconomics,Jeremy B. Rudd,Richard Rudd,https://annas-archive.org/md5/8e146d2b2a18d31d291df8b99addfdb5,work,work_overlap:0.67,auth_richard_rudd,Human Design: The Revelation,
8e2f39b9ed00432370c0a9a301c42192,Projector Empowerment,Projector Empowerment - Part 1: Lectures,Prophecy Ra Uru Hu Rhodes|Ra Uru Hu|Ra Uru Hu Generator Book|Ra Uru Hu Line Resonance|Ra Uru Hu Rave BodyGraph Circuitry|Ra Uru Hu Rave I'Ching Line Companion|Ra Uru Hu The Complete Rave I'Ching|Ra Uru Hu The Nine Centres and their Gates|Ra Uru Hu The Rave I'Ching,https://annas-archive.org/md5/8e2f39b9ed00432370c0a9a301c42192,work,work_overlap:1.00,auth_ra_uru_hu,The Rave I'Ching,
8e3d3d86c727dd162d80ffab45a965a8,"Chronic pain, psychological distress, and their co-occurrence in Norwegian young adults: Insights from machine learning and explainable AI",,Human Design Health Haspel,https://annas-archive.org/md5/8e3d3d86c727dd162d80ffab45a965a8,query,search_query_substring,,,Human Design Health Haspel
8e3dfd38b7a5dd5d89e22b1725600c7c,5. Ancient & Classical Civilizations Series,Building Colonialism. Archaeology and Urban Space in East Africa,Bhan Tugh Rhodes,https://annas-archive.org/md5/8e3dfd38b7a5dd5d89e22b1725600c7c,work,work_overlap:0.75,auth_steve_rhodes,Bhan Tugh,
8e444dd7f30351bc32b59524308224d5,Critical and Creative Thinking,Critical and Creative Thinking.pdf,Richard Rudd,https://annas-archive.org/md5/8e444dd7f30351bc32b59524308224d5,work,work_overlap:0.67,auth_richard_rudd,Human Design: The Revelation,
8e5bdaebe6f5d53361756a7b819811c1,Quality by design : a clinical microsystems approach,A Clinical Microsystems Approach - E. Nelson,Human Design Health Haspel,https://annas-archive.org/md5/8e5bdaebe6f5d53361756a7b819811c1,query,search_query_substring,,,Human Design Health Haspel
8e75f41486091f9584d7c442fe69c469,Design for Behaviour Change_119094839.pdf,,Beyond Human Design|Chiron Ephemeris Human Design|Daitche Human Design|Quantum Human Design|Understanding Human Design|Zen Human Design Ephemeris,https://annas-archive.org/md5/8e75f41486091f9584d7c442fe69c469,query,search_query_substring,,,Chiron Ephemeris Human Design
8e83ed94b4bbfe3258f2e1080e24782b,The Clinton Clique,The Clinton Clique,Emma Dunwoody Human Design,https://annas-archive.org/md5/8e83ed94b4bbfe3258f2e1080e24782b,query,search_query_substring,,,Emma Dunwoody Human Design
8e93d52da4f7b3f56e64958e69f04fc1,"The Human Microbiome: Ethical, Legal and Social Concerns","rosamond rhodes, nada gligorov, and abraham paul schwaboxford university press, incorporated; oxford university press, august 15, 2013the human microbiome is the bacteria, viruses, and fungi that cover our skin, line our intestines, and flourish in our body cavities. work on the human microbiome is new, but it is quickly becoming a leading area of biomedical research. what scientists are learning about humans and our microbiomes could change medical practice",Steve Rhodes Human Design,https://annas-archive.org/md5/8e93d52da4f7b3f56e64958e69f04fc1,query,search_query_substring,,,Steve Rhodes Human Design
8e949755fb247c438a87bc416f414673,Harmonics in Astrology: An Introductory Textbook to the New Understanding of an Old Science,everyone who seeks to arrive at a deeper understanding of astrological concepts and a truly reasonable basis for their study and practice.,Karen Curry Parker Understanding Human Design: The New Science of Astrology,https://annas-archive.org/md5/8e949755fb247c438a87bc416f414673,work,work_overlap:1.00,auth_karen_curry_parker,Understanding Human Design: The New Science of Astrology,
8ec11cc8c76d26234fb454fc84a9df63,Nonlinear Pedagogy and the Athletics Skills Model The Impor.pdf,"different communities across the globe. today, as governments grapple with the multiple challenges of urban life in the 21st century, we can learn from our forebears how to put play at the centre of children's learning in order to build a more enduring physically active society. this book examines contemporary pedagogical approaches, such as constraints-led teaching, nonlinear pedagogy and the athletic skills model, which are underpinned",Richard Rudd,https://annas-archive.org/md5/8ec11cc8c76d26234fb454fc84a9df63,work,work_overlap:0.67,auth_richard_rudd,Human Design: The Revelation,
8ed15db7ea5f4f19dd1dc68640c3f63b,This is your brain on music: understanding a human obsession,and wholly accessible - book explains why.,Robin Winn Understanding Your Clients Through Human Design,https://annas-archive.org/md5/8ed15db7ea5f4f19dd1dc68640c3f63b,work,work_overlap:1.00,auth_robin_winn,Understanding Your Clients Through Human Design,
8ed55fe22f0afcfb6b39f1bf6b266f17,Introduction to Particle Cosmology: The Standard Model of Cosmology and its Open Problems,Introduction to Particle Cosmology: The Standard Model of Cosmology and its Open Problems,Rave Cosmology,https://annas-archive.org/md5/8ed55fe22f0afcfb6b39f1bf6b266f17,query,search_query_substring,,,Rave Cosmology
8ee3ae578f20200e78b490cad8785de7,Combinatory logic. Vol. 1.,induction......page 57,Karen Curry Parker,https://annas-archive.org/md5/8ee3ae578f20200e78b490cad8785de7,work,work_overlap:0.75,auth_karen_curry_parker,Abundance by Design,
8ef5416367bdef874b16bc5d1c676e7e,The 36 Roles,The 36 Roles - Genetic Continuity and Mastery of Lines,Prophecy Ra Uru Hu Rhodes|Ra Uru Hu|Ra Uru Hu Generator Book|Ra Uru Hu Line Resonance|Ra Uru Hu Rave BodyGraph Circuitry|Ra Uru Hu Rave I'Ching Line Companion|Ra Uru Hu The Complete Rave I'Ching|Ra Uru Hu The Nine Centres and their Gates|Ra Uru Hu The Rave I'Ching,https://annas-archive.org/md5/8ef5416367bdef874b16bc5d1c676e7e,work,work_overlap:1.00,auth_ra_uru_hu,The Rave I'Ching,
8f1a43cdc64c0ecced10b8cf6b8fe6f7,RETURN to ESSENCE,How to Be in the Flow and Fulfill Your Life’s Purpose/8f1a43cdc64c0ecced10b8cf6b8fe6f7.pdf,Richard Rudd The Gene Keys: Embracing Your Higher Purpose,https://annas-archive.org/md5/8f1a43cdc64c0ecced10b8cf6b8fe6f7,work,work_overlap:1.00,auth_richard_rudd,The Gene Keys: Embracing Your Higher Purpose,
8f26b3cb78446a18f79a515679d7dda2,Terminal compromise : computer terrorism : when privacy and freedom are the victims : a novel,Terminal Compromise.pdf,Robin Winn Human Design,https://annas-archive.org/md5/8f26b3cb78446a18f79a515679d7dda2,query,search_query_substring,,,Robin Winn Human Design
8f50bbc619844a75df4a47451bb02edb,Raphael's Astronomical Ephemeris of the Planets' Places for 2007 (Raphael's Astronomical Ephemeris of the Planet's Places),both amateur and professional. There will be guaranteed sales to a dedicated and growing readership. Raphael's has a world-wide reputation for accuracy,Chaitanyo Ephemeris,https://annas-archive.org/md5/8f50bbc619844a75df4a47451bb02edb,query,search_query_substring,,,Chaitanyo Ephemeris
8f54b725d20213ce33f353e1e7795349,How Design Researchers Interpret Probes: Understanding the Critical Intentions of a Designerly Approach to Research,"our participants brings challenges, we discuss how making visible the critical motivations of our research opens up new ways of practicing and disseminating probes.",Karen Curry Parker Understanding Human Design: The New Science of Astrology|Robin Winn Understanding Your Clients Through Human Design|Robin Winn Understanding the Centers in Human Design|Steve Rhodes Human Design: How to Read a Graph,https://annas-archive.org/md5/8f54b725d20213ce33f353e1e7795349,work,work_overlap:1.00,auth_karen_curry_parker,Understanding Human Design: The New Science of Astrology,
8f57928d91faf5b4e7ff3bde39c4d314,The Halls of Moambati (The Dark Filament Ephemeris Book 4),The Halls of Moambati,Chaitanyo Ephemeris,https://annas-archive.org/md5/8f57928d91faf5b4e7ff3bde39c4d314,query,search_query_substring,,,Chaitanyo Ephemeris
8f5ba5ab070e9fe9db212074a77e4bb7,Хюмън дизайн,Вериги Пълно ръководство за вериги,Gene Keys Richard Rudd|Richard Rudd The Gene Keys: Embracing Your Higher Purpose,https://annas-archive.org/md5/8f5ba5ab070e9fe9db212074a77e4bb7,work,work_overlap:1.00,auth_richard_rudd,The Gene Keys: Embracing Your Higher Purpose,
8f79776c35057feb082dbea538abaa92,La cuestion del generador manifestante,La cuestion del generador manifestante.pdf,Gene Keys Richard Rudd|Richard Rudd,https://annas-archive.org/md5/8f79776c35057feb082dbea538abaa92,work,work_overlap:0.67,auth_richard_rudd,Human Design: The Revelation,
8f8cc26b775f5d4745068bf3378928db,Challenge and Thrill of Pre-College Mathematics Part 1 upto page 301 Lines New Age International Publishers Krishnamurthy Pranesachar Ranganathan Venkatachala,,Book of Lines Parkyn,https://annas-archive.org/md5/8f8cc26b775f5d4745068bf3378928db,query,search_query_substring,,,Book of Lines Parkyn
8f8fec7fdea2530f2ca8fdccc63beffa,"Geology, Minerals & Gems",Gems & Jewels/Rhodes,Bhan Tugh Rhodes,https://annas-archive.org/md5/8f8fec7fdea2530f2ca8fdccc63beffa,work,work_overlap:0.75,auth_steve_rhodes,Bhan Tugh,
8fa7fc2bfe007d96a2438f1894ddfb59,Managing in a five dimension economy : Ven Matrix architectures for new organizations,mathematical and scientific systems that underly evolutionary biology. this opens the prospect of managing,Triple Design Matrix DreamRave,https://annas-archive.org/md5/8fa7fc2bfe007d96a2438f1894ddfb59,query,search_query_substring,,,Triple Design Matrix DreamRave
8faff6bd98dc6145732ffcfd1a8a1e71,Dr. Newbold’s Revolutionary New Discoveries about Weight Loss: How to Master the Hidden Food and Environmental Allergies That Make You Fat,,Jenna Zoë Human Design: The Revolutionary System That Shows You Who You Came Here to Be,https://annas-archive.org/md5/8faff6bd98dc6145732ffcfd1a8a1e71,work,work_overlap:1.00,auth_jenna_zoe,Human Design: The Revolutionary System That Shows You Who You Came Here to Be,
8fbba47a6542b3c3a171ae0b14f7e936,Lead!: Become the Leader You Were Born to Be,Lead!,Chetan Parkyn Human Design: Discover the Person You Were Born to Be|Chetan Parkyn The Book of Destinies: Discover the Life You Were Born to Live,https://annas-archive.org/md5/8fbba47a6542b3c3a171ae0b14f7e936,work,work_overlap:1.00,auth_chetan_parkyn,Human Design: Discover the Person You Were Born to Be,
8fc8f9841b54eb890595d4fd0a58e266,Never Too Small Essential Guide to Your Living Room,,Lynda Bunnell Living Your Design Student Manual,https://annas-archive.org/md5/8fc8f9841b54eb890595d4fd0a58e266,work,work_overlap:1.00,auth_lynda_bunnell,Living Your Design Student Manual,
8fd18a3b50cadd6f6bb2dd148154e461,"Spend Smart: Be Thrifty, Budget Better, and How to Spend Your Money When You Don't Have Much",Spend Smart: Be Thrifty,Jenna Zoë Human Design: The Revolutionary System That Shows You Who You Came Here to Be,https://annas-archive.org/md5/8fd18a3b50cadd6f6bb2dd148154e461,work,work_overlap:1.00,auth_jenna_zoe,Human Design: The Revolutionary System That Shows You Who You Came Here to Be,
902d019dc73a09bf925dd21135acdf26,What Can You Do with a Major in Education: Real people. Real jobs. Real rewards. (What Can You Do with a Major in...),,How Do You Choose Human Design,https://annas-archive.org/md5/902d019dc73a09bf925dd21135acdf26,query,search_query_substring,,,How Do You Choose Human Design
9088a81cef8b833cb634c5d19786da09,Rave Cosmology V Brahamas Night and Beyond,The Sphinx Gates,Ra Uru Hu|Ra Uru Hu Rave BodyGraph Circuitry|Ra Uru Hu Rave I'Ching Line Companion|Ra Uru Hu The Complete Rave I'Ching|Ra Uru Hu The Rave I'Ching,https://annas-archive.org/md5/9088a81cef8b833cb634c5d19786da09,work,work_overlap:1.00,auth_ra_uru_hu,The Rave I'Ching,
91048f5c262e34e9b28891f05cc68e77,"No Passion Or Too Many Passions To Focus On?: The Secrets To Find Your Passion And Life Purpose, Find The One Passion That You Meant To Work On Your Lifetime",No Passion Or Too Many Passions To Focus On?: The Secrets To Find Your Passion And Life Purpose,Richard Rudd The Gene Keys: Embracing Your Higher Purpose,https://annas-archive.org/md5/91048f5c262e34e9b28891f05cc68e77,work,work_overlap:1.00,auth_richard_rudd,The Gene Keys: Embracing Your Higher Purpose,
91386958476323c75373dc0e7ec8dafa,"Lambarde, William, 1536-1601, Read, Conyers, 1881-1959","cornell university press, folger documents of tudor and stuart civilization, ithaca, n.y, unknown, 1962xi, 189 pread more…english [en] · pdf · 10.2mb · 1962 · 📗 book (unknown) · 🚀/ia/zlib    ·save·3base score: 11068.0, final score: 17.967205",Chaitanyo Ephemeris,https://annas-archive.org/md5/91386958476323c75373dc0e7ec8dafa,query,search_query_substring,,,Chaitanyo Ephemeris
91424f30d6e19972f76039fd49b44675,Design and Control of Matrix Converters: Regulated 3-Phase Power Supply and Voltage Sag Mitigation for Linear Loads,"the authors, which in turn is part of a larger effort to expand the application domain of matrix converters to power systems. the objectives of the work have been categorized into the following: developing a dynamic model that provides adequate design insights; designing filters; and devising a control scheme. the low frequency dynamic model is first analyzed for regulated voltage supplies assuming balanced system. the system is modeled relative to a synchronous rotating (dq) frame linearized around an operating point. the input–output variables are related",Triple Design Matrix DreamRave,https://annas-archive.org/md5/91424f30d6e19972f76039fd49b44675,query,search_query_substring,,,Triple Design Matrix DreamRave
917d6c150b197216c43057f65515b7f2,Quantum Activation Cards Companion Guidebook,,Karen Curry Human Design|Karen Curry Parker|Karen Curry Parker The Encyclopedia of Quantum Human Design|Karen Curry Parker Understanding Human Design: The New Science of Astrology,https://annas-archive.org/md5/917d6c150b197216c43057f65515b7f2,work,work_overlap:1.00,auth_karen_curry_parker,Understanding Human Design: The New Science of Astrology,
91a83be6fd080f416dd5b784ca783d2f,THE HUMAN DESIGN SYSTEM,THE HUMAN DESIGN SYSTEM - An A to D of You.pdf,"Beyond Human Design|Chiron Ephemeris Human Design|Daitche Human Design|Emma Dunwoody Human Design|Gene Keys Richard Rudd|How Do You Choose Human Design|Jenna Zoë Human Design: The Revolutionary System That Shows You Who You Came Here to Be|Lynda Bunnell Human Design: The Definitive Book of Human Design, The Science of Differentiation|Peter Schoeber Das Human Design System – Die Zentren|Quantum Human Design|Richard Rudd|Richard Rudd Human Design|Richard Rudd Human Design: The Revelation|Understanding Human Design|Zen Human Design Ephemeris|Zeno Dickson Human Design",https://annas-archive.org/md5/91a83be6fd080f416dd5b784ca783d2f,work,work_overlap:1.00,auth_lynda_bunnell,"Human Design: The Definitive Book of Human Design, The Science of Differentiation",
91c741313c2a7b5102922ed6bbec9b0b,Human-Computer Interaction,The Design of User-Friendly,"64keys Human Design|Lynda Bunnell Human Design: The Definitive Book of Human Design, The Science of Differentiation",https://annas-archive.org/md5/91c741313c2a7b5102922ed6bbec9b0b,work,work_overlap:1.00,auth_lynda_bunnell,"Human Design: The Definitive Book of Human Design, The Science of Differentiation",
920f0d94c1ad3ce3c01210b48e8e368d,Personality Resonance Mapping,Personality Resonance Mapping - The Way of the Mind,Human Design System Ra|LYD manual IHDS|Prophecy Ra Uru Hu Rhodes|Ra Uru Hu|Ra Uru Hu Generator Book|Ra Uru Hu Line Resonance|Ra Uru Hu Rave BodyGraph Circuitry|Ra Uru Hu Rave I'Ching Line Companion|Ra Uru Hu The Complete Rave I'Ching|Ra Uru Hu The Nine Centres and their Gates|Ra Uru Hu The Rave I'Ching,https://annas-archive.org/md5/920f0d94c1ad3ce3c01210b48e8e368d,work,work_overlap:1.00,auth_ra_uru_hu,The Rave I'Ching,
9224ec315ca066e6e06b4fa025782dd3,Extinct and Vanishing Animals: A biology of extinction and survival (Heidelberg Science Library),Ion-.--------------,Lynda Bunnell,https://annas-archive.org/md5/9224ec315ca066e6e06b4fa025782dd3,work,work_overlap:0.60,auth_lynda_bunnell,"Human Design: The Definitive Book of Human Design, The Science of Differentiation",
923faeaa0f4fa086f274fe0caffbaf9a,Das große Handbuch der Oper. 4. Auflage,Das große Handbuch der Oper,Uljana Daitche Die 384 Linien der 64 Tore: das große Human Design Handbuch,https://annas-archive.org/md5/923faeaa0f4fa086f274fe0caffbaf9a,work,work_overlap:1.00,auth_uljana_daitche,Die 384 Linien der 64 Tore: das große Human Design Handbuch,
9311e4c7bc4e6d68ba9820ee993bdd9f,"Trade With Passion and Purpose: Spiritual, Psychological and Philosophical Keys to Becoming a Top Trader",,Richard Rudd The Gene Keys: Embracing Your Higher Purpose,https://annas-archive.org/md5/9311e4c7bc4e6d68ba9820ee993bdd9f,work,work_overlap:1.00,auth_richard_rudd,The Gene Keys: Embracing Your Higher Purpose,
932dd1b5cd42f9896f736bf253f15a26,Cornell University Press,,Chaitanyo Ephemeris,https://annas-archive.org/md5/932dd1b5cd42f9896f736bf253f15a26,query,search_query_substring,,,Chaitanyo Ephemeris
9331c7fac510692d879e5f23df7669a7,Metadata-based automated IoT device management system: Demo Abstract,,Peter Schoeber Das Human Design System – Die Zentren,https://annas-archive.org/md5/9331c7fac510692d879e5f23df7669a7,work,work_overlap:1.00,auth_peter_schoeber,Das Human Design System – Die Zentren,
93974410eaf08a0d22d3e06c93b5a542,"Off-Grid Living Free: The Ultimate Guide to Plan, Create, and Live Your New Off-Grid Life. From Part Off-Grid to Full Off-Grid: Find The Right Balance for You, and Make Money Doing It!",Off-Grid Living Free: The Ultimate Guide to Plan,Chetan Parkyn The Book of Destinies: Discover the Life You Were Born to Live,https://annas-archive.org/md5/93974410eaf08a0d22d3e06c93b5a542,work,work_overlap:1.00,auth_chetan_parkyn,The Book of Destinies: Discover the Life You Were Born to Live,
93ba8f5b9e263bacdfcdea87ec24d6bc,The Eye of Ra: Robbers of the Sacred Stone_115088059.pdf,"the sirius system (the sun’s binary twin) that occurs approximately every 24,000 years. there has been no atomic wars on earth and no landings",Rave Cosmology,https://annas-archive.org/md5/93ba8f5b9e263bacdfcdea87ec24d6bc,query,search_query_substring,,,Rave Cosmology
93be76b1704a93bf5bfef6ec74273170,"Mel Bay's Deluxe Encyclopedia of Jazz Guitar Runs, Fills, Licks & Lines","other treble clef instruments.read more…english [en] · pdf · 17.0mb · 1984 · 📘 book (non-fiction) · 🚀/lgli/lgrs/nexusstc/zlib    ·save·231·1base score: 11065.0, final score: 18.091787",Book of Lines Parkyn,https://annas-archive.org/md5/93be76b1704a93bf5bfef6ec74273170,query,search_query_substring,,,Book of Lines Parkyn
93e3f9edc8765a49440be2b9b35c7c5b,Get ahead of the game and pass the HL7 CDA Specialists 2023 exam with flying colors! Discover expert tips and resources to help you succeed. [Power Word] your career today!,,Chetan Parkyn The Book of Destinies: Discover the Life You Were Born to Live,https://annas-archive.org/md5/93e3f9edc8765a49440be2b9b35c7c5b,work,work_overlap:1.00,auth_chetan_parkyn,The Book of Destinies: Discover the Life You Were Born to Live,
9407b81d36494e8447619eba791c791a,Medical Experimentation and the Protection of Human Rights,Medical Experimentation and the Protection of Human Rights,Erin Claire Jones Human Design,https://annas-archive.org/md5/9407b81d36494e8447619eba791c791a,query,search_query_substring,,,Erin Claire Jones Human Design
94096357a2aa788941f87b08b10591d8,[TOC only] The Guppy Color Manual: Explorations of Guppy Color Biology and Genetics (aka The Guppy Color Manual: Explorations in Guppy Color Biology and Genetics),,LYD manual IHDS,https://annas-archive.org/md5/94096357a2aa788941f87b08b10591d8,query,search_query_substring,,,LYD manual IHDS
940fd46369f4b10d64f4c13d564c3376,The eBay phenomenon.pdf,,Lynda Bunnell,https://annas-archive.org/md5/940fd46369f4b10d64f4c13d564c3376,query,search_query_substring,,,Lynda Bunnell
